census_geoid,geography_type,state_fips,county_fips,place_fips,geography_name,acs_vintage,median_household_income,total_population,source_id
1600000US0985810,place,09,,85810,"Willimantic CDP, Connecticut",2024,45962,18096,acs5_2024_place_income
1600000US0986380,place,09,,86380,"Wilton Center CDP, Connecticut",2024,119500,1682,acs5_2024_place_income
1600000US0987140,place,09,,87140,"Windsor Locks CDP, Connecticut",2024,81205,12579,acs5_2024_place_income
1600000US0987350,place,09,,87350,"Winsted CDP, Connecticut",2024,64871,6977,acs5_2024_place_income
1600000US0987455,place,09,,87455,"Witches Woods CDP, Connecticut",2024,250001,382,acs5_2024_place_income
1600000US0987980,place,09,,87980,"Woodbury Center CDP, Connecticut",2024,98194,1606,acs5_2024_place_income
1600000US0988050,place,09,,88050,"Woodmont borough, Connecticut",2024,91250,1661,acs5_2024_place_income
1600000US1001400,place,10,,01400,"Arden village, Delaware",2024,79306,627,acs5_2024_place_income
1600000US1001530,place,10,,01530,"Ardencroft village, Delaware",2024,130688,213,acs5_2024_place_income
1600000US1001660,place,10,,01660,"Ardentown village, Delaware",2024,77188,233,acs5_2024_place_income
1600000US1004130,place,10,,04130,"Bear CDP, Delaware",2024,91687,22370,acs5_2024_place_income
1600000US1004650,place,10,,04650,"Bellefonte town, Delaware",2024,90694,1388,acs5_2024_place_income
1600000US1005690,place,10,,05690,"Bethany Beach town, Delaware",2024,117159,905,acs5_2024_place_income
1600000US1005820,place,10,,05820,"Bethel town, Delaware",2024,99375,375,acs5_2024_place_income
1600000US1006730,place,10,,06730,"Blades town, Delaware",2024,56875,1071,acs5_2024_place_income
1600000US1007250,place,10,,07250,"Bowers town, Delaware",2024,67500,270,acs5_2024_place_income
1600000US1008680,place,10,,08680,"Bridgeville town, Delaware",2024,64879,2745,acs5_2024_place_income
1600000US1009850,place,10,,09850,"Brookside CDP, Delaware",2024,78328,15115,acs5_2024_place_income
1600000US1010760,place,10,,10760,"Camden town, Delaware",2024,63267,4106,acs5_2024_place_income
1600000US1014660,place,10,,14660,"Cheswold town, Delaware",2024,86875,2143,acs5_2024_place_income
1600000US1015310,place,10,,15310,"Claymont CDP, Delaware",2024,74712,8786,acs5_2024_place_income
1600000US1015440,place,10,,15440,"Clayton town, Delaware",2024,107307,4222,acs5_2024_place_income
1600000US1018950,place,10,,18950,"Dagsboro town, Delaware",2024,60607,1376,acs5_2024_place_income
1600000US1019730,place,10,,19730,"Delaware City city, Delaware",2024,85395,1950,acs5_2024_place_income
1600000US1020380,place,10,,20380,"Delmar town, Delaware",2024,61250,2412,acs5_2024_place_income
1600000US1020900,place,10,,20900,"Dewey Beach town, Delaware",2024,105625,351,acs5_2024_place_income
1600000US1021200,place,10,,21200,"Dover city, Delaware",2024,60199,39837,acs5_2024_place_income
1600000US1021387,place,10,,21387,"Dover Base Housing CDP, Delaware",2024,82161,2962,acs5_2024_place_income
1600000US1023240,place,10,,23240,"Edgemoor CDP, Delaware",2024,59424,6349,acs5_2024_place_income
1600000US1024020,place,10,,24020,"Ellendale town, Delaware",2024,65250,760,acs5_2024_place_income
1600000US1024540,place,10,,24540,"Elsmere town, Delaware",2024,67944,6203,acs5_2024_place_income
1600000US1025840,place,10,,25840,"Farmington town, Delaware",2024,,201,acs5_2024_place_income
1600000US1026620,place,10,,26620,"Felton town, Delaware",2024,59896,1294,acs5_2024_place_income
1600000US1026880,place,10,,26880,"Fenwick Island town, Delaware",2024,113125,401,acs5_2024_place_income
1600000US1028310,place,10,,28310,"Frankford town, Delaware",2024,77206,1215,acs5_2024_place_income
1600000US1028440,place,10,,28440,"Frederica town, Delaware",2024,80924,1062,acs5_2024_place_income
1600000US1029090,place,10,,29090,"Georgetown town, Delaware",2024,49719,7660,acs5_2024_place_income
1600000US1029350,place,10,,29350,"Glasgow CDP, Delaware",2024,113982,15546,acs5_2024_place_income
1600000US1031430,place,10,,31430,"Greenville CDP, Delaware",2024,142844,3713,acs5_2024_place_income
1600000US1031560,place,10,,31560,"Greenwood town, Delaware",2024,73345,1564,acs5_2024_place_income
1600000US1033120,place,10,,33120,"Harrington city, Delaware",2024,72679,3838,acs5_2024_place_income
1600000US1033250,place,10,,33250,"Hartly town, Delaware",2024,152813,199,acs5_2024_place_income
1600000US1033900,place,10,,33900,"Henlopen Acres town, Delaware",2024,151250,176,acs5_2024_place_income
1600000US1034810,place,10,,34810,"Highland Acres CDP, Delaware",2024,102356,3752,acs5_2024_place_income
1600000US1035850,place,10,,35850,"Hockessin CDP, Delaware",2024,171204,13439,acs5_2024_place_income
1600000US1036760,place,10,,36760,"Houston town, Delaware",2024,68889,456,acs5_2024_place_income
1600000US1038710,place,10,,38710,"Kent Acres CDP, Delaware",2024,91524,2388,acs5_2024_place_income
1600000US1039100,place,10,,39100,"Kenton town, Delaware",2024,44665,355,acs5_2024_place_income
1600000US1041310,place,10,,41310,"Laurel town, Delaware",2024,48644,4152,acs5_2024_place_income
1600000US1041700,place,10,,41700,"Leipsic town, Delaware",2024,44886,191,acs5_2024_place_income
1600000US1041830,place,10,,41830,"Lewes city, Delaware",2024,96393,3505,acs5_2024_place_income
1600000US1042480,place,10,,42480,"Lincoln CDP, Delaware",2024,107690,1873,acs5_2024_place_income
1600000US1042870,place,10,,42870,"Little Creek town, Delaware",2024,68750,141,acs5_2024_place_income
1600000US1043245,place,10,,43245,"Long Neck CDP, Delaware",2024,56745,2161,acs5_2024_place_income
1600000US1044430,place,10,,44430,"Magnolia town, Delaware",2024,113333,274,acs5_2024_place_income
1600000US1047030,place,10,,47030,"Middletown town, Delaware",2024,112831,24661,acs5_2024_place_income
1600000US1047420,place,10,,47420,"Milford city, Delaware",2024,59464,12803,acs5_2024_place_income
1600000US1047940,place,10,,47940,"Millsboro town, Delaware",2024,78707,7424,acs5_2024_place_income
1600000US1048200,place,10,,48200,"Millville town, Delaware",2024,99776,2430,acs5_2024_place_income
1600000US1048330,place,10,,48330,"Milton town, Delaware",2024,80875,3567,acs5_2024_place_income
1600000US1050670,place,10,,50670,"Newark city, Delaware",2024,76912,30330,acs5_2024_place_income
1600000US1050800,place,10,,50800,"New Castle city, Delaware",2024,89205,5579,acs5_2024_place_income
1600000US1051190,place,10,,51190,"Newport town, Delaware",2024,60761,900,acs5_2024_place_income
1600000US1052490,place,10,,52490,"North Star CDP, Delaware",2024,150733,7834,acs5_2024_place_income
1600000US1053920,place,10,,53920,"Ocean View town, Delaware",2024,91500,2851,acs5_2024_place_income
1600000US1054050,place,10,,54050,"Odessa town, Delaware",2024,123750,409,acs5_2024_place_income
1600000US1056490,place,10,,56490,"Pike Creek CDP, Delaware",2024,139635,7129,acs5_2024_place_income
1600000US1056500,place,10,,56500,"Pike Creek Valley CDP, Delaware",2024,102434,12431,acs5_2024_place_income
1600000US1058600,place,10,,58600,"Port Penn CDP, Delaware",2024,72009,592,acs5_2024_place_income
1600000US1060290,place,10,,60290,"Rehoboth Beach city, Delaware",2024,137500,1370,acs5_2024_place_income
1600000US1061265,place,10,,61265,"Rising Sun-Lebanon CDP, Delaware",2024,113529,4163,acs5_2024_place_income
1600000US1061480,place,10,,61480,"Riverview CDP, Delaware",2024,93162,2596,acs5_2024_place_income
1600000US1061720,place,10,,61720,"Rodney Village CDP, Delaware",2024,43558,1331,acs5_2024_place_income
1600000US1063800,place,10,,63800,"St. Georges CDP, Delaware",2024,131553,1530,acs5_2024_place_income
1600000US1064320,place,10,,64320,"Seaford city, Delaware",2024,54016,8485,acs5_2024_place_income
1600000US1064840,place,10,,64840,"Selbyville town, Delaware",2024,75592,3097,acs5_2024_place_income
1600000US1067050,place,10,,67050,"Slaughter Beach town, Delaware",2024,109375,408,acs5_2024_place_income
1600000US1067310,place,10,,67310,"Smyrna town, Delaware",2024,67048,13165,acs5_2024_place_income
1600000US1067700,place,10,,67700,"South Bethany town, Delaware",2024,116875,545,acs5_2024_place_income
1600000US1072510,place,10,,72510,"Townsend town, Delaware",2024,153000,2832,acs5_2024_place_income
1600000US1074330,place,10,,74330,"Viola town, Delaware",2024,,178,acs5_2024_place_income
1600000US1077580,place,10,,77580,"Wilmington city, Delaware",2024,58671,71727,acs5_2024_place_income
1600000US1077840,place,10,,77840,"Wilmington Manor CDP, Delaware",2024,78078,8214,acs5_2024_place_income
1600000US1080830,place,10,,80830,"Woodside town, Delaware",2024,79375,475,acs5_2024_place_income
1600000US1080895,place,10,,80895,"Woodside East CDP, Delaware",2024,61142,2274,acs5_2024_place_income
1600000US1081350,place,10,,81350,"Wyoming town, Delaware",2024,69603,2000,acs5_2024_place_income
1600000US1150000,place,11,,50000,"Washington city, District of Columbia",2024,109870,681294,acs5_2024_place_income
1600000US1200075,place,12,,00075,"Acacia Villas CDP, Florida",2024,,131,acs5_2024_place_income
1600000US1200375,place,12,,00375,"Alachua city, Florida",2024,83464,10743,acs5_2024_place_income
1600000US1200410,place,12,,00410,"Alafaya CDP, Florida",2024,100950,92449,acs5_2024_place_income
1600000US1200625,place,12,,00625,"Alford town, Florida",2024,49157,354,acs5_2024_place_income
1600000US1200800,place,12,,00800,"Allentown CDP, Florida",2024,,955,acs5_2024_place_income
1600000US1200950,place,12,,00950,"Altamonte Springs city, Florida",2024,64070,46116,acs5_2024_place_income
1600000US1201000,place,12,,01000,"Altha town, Florida",2024,29583,457,acs5_2024_place_income
1600000US1201050,place,12,,01050,"Altoona CDP, Florida",2024,,37,acs5_2024_place_income
1600000US1201100,place,12,,01100,"Alturas CDP, Florida",2024,70231,4581,acs5_2024_place_income
1600000US1201125,place,12,,01125,"Alva CDP, Florida",2024,85919,3389,acs5_2024_place_income
1600000US1201353,place,12,,01353,"Andrews CDP, Florida",2024,52955,1275,acs5_2024_place_income
1600000US1201475,place,12,,01475,"Anna Maria city, Florida",2024,103703,765,acs5_2024_place_income
1600000US1201625,place,12,,01625,"Apalachicola city, Florida",2024,51875,2431,acs5_2024_place_income
1600000US1201675,place,12,,01675,"Apollo Beach CDP, Florida",2024,127617,33355,acs5_2024_place_income
1600000US1201700,place,12,,01700,"Apopka city, Florida",2024,96884,58232,acs5_2024_place_income
1600000US1201750,place,12,,01750,"Arcadia city, Florida",2024,39677,7707,acs5_2024_place_income
1600000US1201775,place,12,,01775,"Archer city, Florida",2024,41058,958,acs5_2024_place_income
1600000US1201875,place,12,,01875,"Aripeka CDP, Florida",2024,128878,258,acs5_2024_place_income
1600000US1202187,place,12,,02187,"Asbury Lake CDP, Florida",2024,100949,14458,acs5_2024_place_income
1600000US1202250,place,12,,02250,"Astatula town, Florida",2024,72063,2559,acs5_2024_place_income
1600000US1202275,place,12,,02275,"Astor CDP, Florida",2024,56979,1391,acs5_2024_place_income
1600000US1202400,place,12,,02400,"Atlantic Beach city, Florida",2024,118935,13363,acs5_2024_place_income
1600000US1202500,place,12,,02500,"Atlantis city, Florida",2024,116715,2038,acs5_2024_place_income
1600000US1202550,place,12,,02550,"Auburndale city, Florida",2024,77911,18530,acs5_2024_place_income
1600000US1202575,place,12,,02575,"Aucilla CDP, Florida",2024,,203,acs5_2024_place_income
1600000US1202660,place,12,,02660,"Avalon CDP, Florida",2024,88125,886,acs5_2024_place_income
1600000US1202677,place,12,,02677,"Ave Maria CDP, Florida",2024,102949,8258,acs5_2024_place_income
1600000US1202681,place,12,,02681,"Aventura city, Florida",2024,89274,39885,acs5_2024_place_income
1600000US1202750,place,12,,02750,"Avon Park city, Florida",2024,36485,10057,acs5_2024_place_income
1600000US1202850,place,12,,02850,"Azalea Park CDP, Florida",2024,63490,16180,acs5_2024_place_income
1600000US1202900,place,12,,02900,"Babson Park CDP, Florida",2024,48177,1093,acs5_2024_place_income
1600000US1202925,place,12,,02925,"Bagdad CDP, Florida",2024,82034,4466,acs5_2024_place_income
1600000US1203250,place,12,,03250,"Baldwin town, Florida",2024,47500,1298,acs5_2024_place_income
1600000US1203275,place,12,,03275,"Bal Harbour village, Florida",2024,80806,3055,acs5_2024_place_income
1600000US1203375,place,12,,03375,"Balm CDP, Florida",2024,114659,7181,acs5_2024_place_income
1600000US1203480,place,12,,03480,"Bardmoor CDP, Florida",2024,89400,10292,acs5_2024_place_income
1600000US1203675,place,12,,03675,"Bartow city, Florida",2024,68178,20438,acs5_2024_place_income
1600000US1203725,place,12,,03725,"Bascom town, Florida",2024,74000,137,acs5_2024_place_income
1600000US1203975,place,12,,03975,"Bay Harbor Islands town, Florida",2024,89663,5847,acs5_2024_place_income
1600000US1204070,place,12,,04070,"Bay Hill CDP, Florida",2024,127763,4512,acs5_2024_place_income
1600000US1204150,place,12,,04150,"Bay Lake city, Florida",2024,152500,21,acs5_2024_place_income
1600000US1204162,place,12,,04162,"Bayonet Point CDP, Florida",2024,42524,23822,acs5_2024_place_income
1600000US1204200,place,12,,04200,"Bay Pines CDP, Florida",2024,68214,2519,acs5_2024_place_income
1600000US1204250,place,12,,04250,"Bayport CDP, Florida",2024,,189,acs5_2024_place_income
1600000US1204350,place,12,,04350,"Bayshore Gardens CDP, Florida",2024,44958,18131,acs5_2024_place_income
1600000US1204650,place,12,,04650,"Beacon Square CDP, Florida",2024,56650,7895,acs5_2024_place_income
1600000US1204735,place,12,,04735,"Bear Creek CDP, Florida",2024,66923,2179,acs5_2024_place_income
1600000US1204925,place,12,,04925,"Bee Ridge CDP, Florida",2024,75906,10334,acs5_2024_place_income
1600000US1204975,place,12,,04975,"Bell town, Florida",2024,65938,563,acs5_2024_place_income
1600000US1205025,place,12,,05025,"Bellair-Meadowbrook Terrace CDP, Florida",2024,59388,14755,acs5_2024_place_income
1600000US1205075,place,12,,05075,"Belleair town, Florida",2024,117083,4428,acs5_2024_place_income
1600000US1205100,place,12,,05100,"Belleair Beach city, Florida",2024,164063,1526,acs5_2024_place_income
1600000US1205125,place,12,,05125,"Belleair Bluffs city, Florida",2024,58953,2070,acs5_2024_place_income
1600000US1205150,place,12,,05150,"Belleair Shore town, Florida",2024,101429,56,acs5_2024_place_income
1600000US1205200,place,12,,05200,"Belle Glade city, Florida",2024,48001,16972,acs5_2024_place_income
1600000US1205300,place,12,,05300,"Belle Isle city, Florida",2024,104559,7444,acs5_2024_place_income
1600000US1205375,place,12,,05375,"Belleview city, Florida",2024,57813,5805,acs5_2024_place_income
1600000US1205462,place,12,,05462,"Bellview CDP, Florida",2024,69890,26488,acs5_2024_place_income
1600000US1205806,place,12,,05806,"Berkshire Lakes CDP, Florida",2024,85795,2064,acs5_2024_place_income
1600000US1205825,place,12,,05825,"Berrydale CDP, Florida",2024,80714,185,acs5_2024_place_income
1600000US1206100,place,12,,06100,"Beverly Beach town, Florida",2024,47917,607,acs5_2024_place_income
1600000US1206125,place,12,,06125,"Beverly Hills CDP, Florida",2024,46488,9650,acs5_2024_place_income
1600000US1206350,place,12,,06350,"Big Coppitt Key CDP, Florida",2024,105139,3109,acs5_2024_place_income
1600000US1206425,place,12,,06425,"Big Pine Key CDP, Florida",2024,110134,4258,acs5_2024_place_income
1600000US1206575,place,12,,06575,"Biscayne Gardens CDP, Florida",2024,55165,35472,acs5_2024_place_income
1600000US1206600,place,12,,06600,"Biscayne Park village, Florida",2024,77083,3085,acs5_2024_place_income
1600000US1206625,place,12,,06625,"Bithlo CDP, Florida",2024,92441,10486,acs5_2024_place_income
1600000US1206667,place,12,,06667,"Black Diamond CDP, Florida",2024,96305,1298,acs5_2024_place_income
1600000US1206670,place,12,,06670,"Black Hammock CDP, Florida",2024,51563,1290,acs5_2024_place_income
1600000US1206875,place,12,,06875,"Bloomingdale CDP, Florida",2024,104547,23827,acs5_2024_place_income
1600000US1206925,place,12,,06925,"Blountstown city, Florida",2024,51762,3136,acs5_2024_place_income
1600000US1207300,place,12,,07300,"Boca Raton city, Florida",2024,106273,100234,acs5_2024_place_income
1600000US1207375,place,12,,07375,"Bokeelia CDP, Florida",2024,71250,1930,acs5_2024_place_income
1600000US1207450,place,12,,07450,"Bonifay city, Florida",2024,40896,2797,acs5_2024_place_income
1600000US1207525,place,12,,07525,"Bonita Springs city, Florida",2024,95210,55904,acs5_2024_place_income
1600000US1207687,place,12,,07687,"Boulevard Gardens CDP, Florida",2024,70458,1499,acs5_2024_place_income
1600000US1207775,place,12,,07775,"Bowling Green city, Florida",2024,45357,2226,acs5_2024_place_income
1600000US1207875,place,12,,07875,"Boynton Beach city, Florida",2024,70074,81435,acs5_2024_place_income
1600000US1207950,place,12,,07950,"Bradenton city, Florida",2024,60822,57014,acs5_2024_place_income
1600000US1207975,place,12,,07975,"Bradenton Beach city, Florida",2024,73125,733,acs5_2024_place_income
1600000US1208075,place,12,,08075,"Bradfordville CDP, Florida",2024,133359,18953,acs5_2024_place_income
1600000US1208125,place,12,,08125,"Bradley Junction CDP, Florida",2024,46875,631,acs5_2024_place_income
1600000US1208150,place,12,,08150,"Brandon CDP, Florida",2024,79685,119767,acs5_2024_place_income
