place_geoid,place_name,state_fips,district_geoid,district_name,place_area_share_pct,crosswalk_method,crosswalk_confidence,crosswalk_validation_status,test_type,metric_name,metric_value,score_year,students_tested,participation_rate,aggregation_method,source_type,source_id,performance_confidence,performance_notes
1600000US2169852,Sharpsburg city,21,9700000US2100330,Bath County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.3,2024-25,146,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2116750,Columbia city,21,9700000US2100030,Adair County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.8,2024-25,194,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2105968,Berry city,21,9700000US2102580,Harrison County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.3,2024-25,239,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2119432,Cynthiana city,21,9700000US2102580,Harrison County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.3,2024-25,239,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2117686,Corydon city,21,9700000US2102710,Henderson County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.5,2024-25,534,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2174064,Strathmoor Manor city,21,9700000US2102990,Jefferson County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.4,2024-25,6433,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2169384,Seneca Gardens city,21,9700000US2102990,Jefferson County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.4,2024-25,6433,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2152842,Mockingbird Valley city,21,9700000US2102990,Jefferson County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.4,2024-25,6433,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2156928,Norwood city,21,9700000US2102990,Jefferson County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.4,2024-25,6433,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2132986,Green Spring city,21,9700000US2102990,Jefferson County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.4,2024-25,6433,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2131402,Glenview Hills city,21,9700000US2102990,Jefferson County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.4,2024-25,6433,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2118270,Creekside city,21,9700000US2102990,Jefferson County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.4,2024-25,6433,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2128612,Fort Wright city,21,9700000US2103090,Kenton County School District,95.355,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.6,2024-25,1039,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2128612,Fort Wright city,21,9700000US2100360,Beechwood Independent School District,2.755,census_tiger_2023_polygon_intersection,low,candidate_spatial,ACT,average_composite,23.5,2024-25,117,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2128612,Fort Wright city,21,9700000US2101350,Covington Independent School District,1.890,census_tiger_2023_polygon_intersection,low,candidate_spatial,ACT,average_composite,14.9,2024-25,192,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2179698,Villa Hills city,21,9700000US2103090,Kenton County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.6,2024-25,1039,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2128558,Fort Mitchell city,21,9700000US2103090,Kenton County School District,19.792,census_tiger_2023_polygon_intersection,low,candidate_spatial,ACT,average_composite,18.6,2024-25,1039,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2128558,Fort Mitchell city,21,9700000US2100360,Beechwood Independent School District,80.208,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,23.5,2024-25,117,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2123932,Edgewood city,21,9700000US2103090,Kenton County School District,92.905,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.6,2024-25,1039,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2123932,Edgewood city,21,9700000US2101740,Erlanger-Elsmere Independent School District,7.095,census_tiger_2023_polygon_intersection,low,candidate_spatial,ACT,average_composite,16.6,2024-25,184,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2139142,Independence city,21,9700000US2103090,Kenton County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.6,2024-25,1039,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2167602,Ryland Heights city,21,9700000US2103090,Kenton County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.6,2024-25,1039,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2113492,Cave City city,21,9700000US2100300,Barren County School District,22.100,census_tiger_2023_polygon_intersection,low,candidate_spatial,ACT,average_composite,18.1,2024-25,370,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2113492,Cave City city,21,9700000US2101110,Caverna Independent School District,77.900,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,15.2,2024-25,57,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2159232,Park City city,21,9700000US2100300,Barren County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.1,2024-25,370,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2111098,Burkesville city,21,9700000US2101410,Cumberland County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.2,2024-25,72,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2144146,Lawrenceburg city,21,9700000US2100120,Anderson County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17,2024-25,304,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
