census_geoid,geography_type,state_fips,place_fips,geography_name,acs_vintage,total_population,white_alone_pct,black_alone_pct,asian_alone_pct,hispanic_or_latino_pct,foreign_born_pct,under_18_pct,source_id
1600000US0247735,place,02,47735,"Meadow Lakes CDP, Alaska",2024,8689,80.458,0.334,2.175,4.097,3.556,25.941,acs5_2024_place_demographics
1600000US0247990,place,02,47990,"Mekoryuk city, Alaska",2024,287,3.136,0.0,0.0,0.0,0.0,21.951,acs5_2024_place_demographics
1600000US0248200,place,02,48200,"Mendeltna CDP, Alaska",2024,41,82.927,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US0248540,place,02,48540,"Mentasta Lake CDP, Alaska",2024,96,31.25,0.0,0.0,0.0,0.0,18.75,acs5_2024_place_demographics
1600000US0248590,place,02,48590,"Mertarvik CDP, Alaska",2024,12,0.0,0.0,0.0,66.667,0.0,41.667,acs5_2024_place_demographics
1600000US0248870,place,02,48870,"Metlakatla CDP, Alaska",2024,1235,9.15,0.243,0.0,5.182,2.024,23.239,acs5_2024_place_demographics
1600000US0249200,place,02,49200,"Mill Bay CDP, Alaska",2024,3654,59.113,0.246,11.248,4.242,9.141,28.626,acs5_2024_place_demographics
1600000US0249530,place,02,49530,"Minto CDP, Alaska",2024,214,5.607,0.0,0.0,0.467,0.0,31.776,acs5_2024_place_demographics
1600000US0250080,place,02,50080,"Moose Creek CDP, Alaska",2024,507,67.061,6.706,0.394,7.692,1.775,1.972,acs5_2024_place_demographics
1600000US0250190,place,02,50190,"Moose Pass CDP, Alaska",2024,202,76.733,0.0,0.0,0.0,0.0,32.178,acs5_2024_place_demographics
1600000US0250800,place,02,50800,"Mosquito Lake CDP, Alaska",2024,116,75.862,0.0,0.0,24.138,3.448,20.69,acs5_2024_place_demographics
1600000US0251180,place,02,51180,"Mountain Village city, Alaska",2024,949,0.527,0.0,0.0,1.054,0.0,43.625,acs5_2024_place_demographics
1600000US0251455,place,02,51455,"Mud Bay CDP, Alaska",2024,79,100.0,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US0251960,place,02,51960,"Nabesna CDP, Alaska",2024,0,,,,,,,acs5_2024_place_demographics
1600000US0252060,place,02,52060,"Naknek CDP, Alaska",2024,522,54.023,0.0,12.452,4.406,18.391,11.494,acs5_2024_place_demographics
1600000US0252210,place,02,52210,"Nanwalek CDP, Alaska",2024,199,0.503,0.0,0.0,3.518,0.0,34.171,acs5_2024_place_demographics
1600000US0252390,place,02,52390,"Napakiak city, Alaska",2024,556,0.36,0.0,0.0,0.0,0.0,44.964,acs5_2024_place_demographics
1600000US0252720,place,02,52720,"Napaskiak city, Alaska",2024,447,0.447,0.0,0.0,1.566,0.0,45.861,acs5_2024_place_demographics
1600000US0252845,place,02,52845,"Naukati Bay CDP, Alaska",2024,66,63.636,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US0252915,place,02,52915,"Nelchina CDP, Alaska",2024,149,34.228,0.0,0.0,56.376,0.0,44.966,acs5_2024_place_demographics
1600000US0252940,place,02,52940,"Nelson Lagoon CDP, Alaska",2024,78,10.256,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US0253050,place,02,53050,"Nenana city, Alaska",2024,479,48.225,0.0,0.0,2.923,0.0,24.635,acs5_2024_place_demographics
1600000US0253270,place,02,53270,"Newhalen city, Alaska",2024,122,4.098,0.0,0.0,0.0,0.0,31.148,acs5_2024_place_demographics
1600000US0253710,place,02,53710,"New Stuyahok city, Alaska",2024,474,2.532,0.211,0.0,2.11,0.0,29.536,acs5_2024_place_demographics
1600000US0253820,place,02,53820,"Newtok CDP, Alaska",2024,36,0.0,0.0,0.0,0.0,0.0,25.0,acs5_2024_place_demographics
1600000US0253930,place,02,53930,"Nightmute city, Alaska",2024,93,0.0,0.0,0.0,0.0,0.0,35.484,acs5_2024_place_demographics
1600000US0254050,place,02,54050,"Nikiski CDP, Alaska",2024,4773,71.674,0.964,3.562,5.95,3.017,30.17,acs5_2024_place_demographics
1600000US0254085,place,02,54085,"Nikolaevsk CDP, Alaska",2024,245,73.878,0.0,4.49,4.898,9.388,21.633,acs5_2024_place_demographics
1600000US0254150,place,02,54150,"Nikolai city, Alaska",2024,44,4.545,0.0,0.0,2.273,0.0,11.364,acs5_2024_place_demographics
1600000US0254260,place,02,54260,"Nikolski CDP, Alaska",2024,1,0.0,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US0254480,place,02,54480,"Ninilchik CDP, Alaska",2024,965,76.788,0.0,0.0,2.694,2.176,16.684,acs5_2024_place_demographics
1600000US0254700,place,02,54700,"Noatak CDP, Alaska",2024,786,1.272,0.254,0.0,0.0,0.0,39.822,acs5_2024_place_demographics
1600000US0254920,place,02,54920,"Nome city, Alaska",2024,3653,24.254,1.615,3.23,5.502,4.572,29.455,acs5_2024_place_demographics
1600000US0255030,place,02,55030,"Nondalton city, Alaska",2024,103,3.883,0.0,0.0,8.738,0.0,25.243,acs5_2024_place_demographics
1600000US0255140,place,02,55140,"Noorvik city, Alaska",2024,748,4.144,0.0,12.032,0.134,12.032,41.845,acs5_2024_place_demographics
1600000US0255745,place,02,55745,"North Lakes CDP, Alaska",2024,10223,75.448,0.362,1.379,6.789,4.578,26.753,acs5_2024_place_demographics
1600000US0255910,place,02,55910,"North Pole city, Alaska",2024,2370,57.806,4.895,3.966,12.489,4.768,37.426,acs5_2024_place_demographics
1600000US0256220,place,02,56220,"Northway CDP, Alaska",2024,192,5.208,0.0,0.0,0.0,0.0,40.625,acs5_2024_place_demographics
1600000US0256320,place,02,56320,"Nuiqsut city, Alaska",2024,616,13.961,0.0,0.649,2.922,4.87,38.149,acs5_2024_place_demographics
1600000US0256350,place,02,56350,"Nulato city, Alaska",2024,255,26.667,0.0,0.0,0.0,0.0,34.51,acs5_2024_place_demographics
1600000US0256600,place,02,56600,"Nunam Iqua city, Alaska",2024,0,,,,,,,acs5_2024_place_demographics
1600000US0256680,place,02,56680,"Nunapitchuk city, Alaska",2024,618,1.456,0.0,0.0,1.618,0.0,41.909,acs5_2024_place_demographics
1600000US0257340,place,02,57340,"Old Harbor city, Alaska",2024,162,8.025,0.0,0.0,0.0,1.235,24.691,acs5_2024_place_demographics
1600000US0258330,place,02,58330,"Oscarville CDP, Alaska",2024,42,0.0,0.0,0.0,0.0,0.0,42.857,acs5_2024_place_demographics
1600000US0258550,place,02,58550,"Ouzinkie city, Alaska",2024,86,9.302,0.0,0.0,9.302,0.0,12.791,acs5_2024_place_demographics
1600000US0258660,place,02,58660,"Palmer city, Alaska",2024,6268,72.017,2.01,1.899,6.685,3.302,21.474,acs5_2024_place_demographics
1600000US0259320,place,02,59320,"Paxson CDP, Alaska",2024,17,100.0,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US0259540,place,02,59540,"Pedro Bay CDP, Alaska",2024,14,21.429,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US0259650,place,02,59650,"Pelican city, Alaska",2024,58,44.828,0.0,0.0,0.0,0.0,5.172,acs5_2024_place_demographics
1600000US0260200,place,02,60200,"Perryville CDP, Alaska",2024,82,3.659,0.0,0.0,1.22,1.22,48.78,acs5_2024_place_demographics
1600000US0260310,place,02,60310,"Petersburg CDP, Alaska",2024,3227,64.146,1.394,13.139,8.646,14.007,18.965,acs5_2024_place_demographics
1600000US0260460,place,02,60460,"Petersville CDP, Alaska",2024,53,86.792,0.0,0.0,0.0,0.0,24.528,acs5_2024_place_demographics
1600000US0260640,place,02,60640,"Pilot Point city, Alaska",2024,48,6.25,0.0,0.0,0.0,0.0,31.25,acs5_2024_place_demographics
1600000US0260750,place,02,60750,"Pilot Station city, Alaska",2024,713,1.262,0.0,0.0,0.421,0.0,43.198,acs5_2024_place_demographics
1600000US0260860,place,02,60860,"Pitkas Point CDP, Alaska",2024,169,0.0,0.0,0.0,0.0,0.0,45.562,acs5_2024_place_demographics
1600000US0261080,place,02,61080,"Platinum city, Alaska",2024,43,4.651,0.0,0.0,0.0,0.0,23.256,acs5_2024_place_demographics
1600000US0261120,place,02,61120,"Pleasant Valley CDP, Alaska",2024,790,100.0,0.0,0.0,0.0,6.582,29.241,acs5_2024_place_demographics
1600000US0261190,place,02,61190,"Point Baker CDP, Alaska",2024,0,,,,,,,acs5_2024_place_demographics
1600000US0261630,place,02,61630,"Point Hope city, Alaska",2024,832,3.125,0.601,0.0,0.0,0.0,43.75,acs5_2024_place_demographics
1600000US0261700,place,02,61700,"Point Lay CDP, Alaska",2024,390,25.385,0.0,1.538,0.0,0.769,54.615,acs5_2024_place_demographics
1600000US0261788,place,02,61788,"Point MacKenzie CDP, Alaska",2024,1668,49.76,13.969,1.799,2.998,1.799,4.496,acs5_2024_place_demographics
1600000US0261825,place,02,61825,"Point Possession CDP, Alaska",2024,0,,,,,,,acs5_2024_place_demographics
1600000US0262125,place,02,62125,"Pope-Vannoy Landing CDP, Alaska",2024,0,,,,,,,acs5_2024_place_demographics
1600000US0262285,place,02,62285,"Portage Creek CDP, Alaska",2024,1,100.0,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US0262510,place,02,62510,"Port Alexander city, Alaska",2024,50,100.0,0.0,0.0,16.0,0.0,26.0,acs5_2024_place_demographics
1600000US0262620,place,02,62620,"Port Alsworth CDP, Alaska",2024,199,16.583,7.035,0.0,7.035,7.538,8.04,acs5_2024_place_demographics
1600000US0263170,place,02,63170,"Port Clarence CDP, Alaska",2024,16,75.0,0.0,25.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US0263280,place,02,63280,"Port Graham CDP, Alaska",2024,83,10.843,3.614,2.41,0.0,6.024,26.506,acs5_2024_place_demographics
1600000US0263390,place,02,63390,"Port Heiden city, Alaska",2024,73,5.479,0.0,0.0,0.0,0.0,45.205,acs5_2024_place_demographics
1600000US0263610,place,02,63610,"Port Lions city, Alaska",2024,150,24.0,0.0,0.0,14.0,0.0,21.333,acs5_2024_place_demographics
1600000US0263870,place,02,63870,"Port Protection CDP, Alaska",2024,27,100.0,0.0,0.0,0.0,100.0,0.0,acs5_2024_place_demographics
1600000US0264240,place,02,64240,"Primrose CDP, Alaska",2024,89,100.0,0.0,0.0,0.0,0.0,4.494,acs5_2024_place_demographics
1600000US0264380,place,02,64380,"Prudhoe Bay CDP, Alaska",2024,1664,75.0,5.048,8.474,7.332,11.298,0.0,acs5_2024_place_demographics
1600000US0264600,place,02,64600,"Quinhagak city, Alaska",2024,1311,2.517,1.068,0.0,0.0,0.0,37.147,acs5_2024_place_demographics
1600000US0264820,place,02,64820,"Rampart CDP, Alaska",2024,0,,,,,,,acs5_2024_place_demographics
1600000US0264930,place,02,64930,"Red Devil CDP, Alaska",2024,3,0.0,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US0264980,place,02,64980,"Red Dog Mine CDP, Alaska",2024,0,,,,,,,acs5_2024_place_demographics
1600000US0265345,place,02,65345,"Ridgeway CDP, Alaska",2024,1997,82.874,0.0,1.152,0.0,2.253,18.528,acs5_2024_place_demographics
1600000US0265590,place,02,65590,"Ruby city, Alaska",2024,237,2.11,0.0,0.0,0.0,0.0,25.738,acs5_2024_place_demographics
1600000US0265700,place,02,65700,"Russian Mission city, Alaska",2024,314,0.0,0.0,0.0,0.0,0.0,35.669,acs5_2024_place_demographics
1600000US0265800,place,02,65800,"St. George city, Alaska",2024,70,0.0,0.0,0.0,4.286,0.0,35.714,acs5_2024_place_demographics
1600000US0266140,place,02,66140,"St. Mary's city, Alaska",2024,810,6.914,0.0,0.0,0.864,1.111,32.222,acs5_2024_place_demographics
1600000US0266360,place,02,66360,"St. Michael city, Alaska",2024,177,0.0,0.0,0.0,0.0,0.0,46.893,acs5_2024_place_demographics
1600000US0266470,place,02,66470,"St. Paul city, Alaska",2024,378,25.661,0.0,0.529,0.794,0.794,14.55,acs5_2024_place_demographics
1600000US0266510,place,02,66510,"Salamatof CDP, Alaska",2024,1149,78.938,1.393,0.957,3.568,1.48,10.183,acs5_2024_place_demographics
1600000US0266550,place,02,66550,"Salcha CDP, Alaska",2024,829,79.252,0.362,0.0,11.218,3.86,14.355,acs5_2024_place_demographics
1600000US0267020,place,02,67020,"Sand Point city, Alaska",2024,1064,18.139,0.846,16.165,4.229,9.586,15.32,acs5_2024_place_demographics
1600000US0267460,place,02,67460,"Savoonga city, Alaska",2024,868,21.313,0.0,0.0,0.0,0.0,30.76,acs5_2024_place_demographics
1600000US0267570,place,02,67570,"Saxman city, Alaska",2024,324,15.123,1.235,0.0,3.086,0.0,15.432,acs5_2024_place_demographics
1600000US0267680,place,02,67680,"Scammon Bay city, Alaska",2024,440,0.0,0.0,0.0,1.136,1.136,50.909,acs5_2024_place_demographics
1600000US0268230,place,02,68230,"Selawik city, Alaska",2024,412,1.942,0.728,0.0,0.0,0.0,50.485,acs5_2024_place_demographics
1600000US0268340,place,02,68340,"Seldovia city, Alaska",2024,202,76.733,1.485,0.0,0.0,2.475,13.861,acs5_2024_place_demographics
1600000US0268370,place,02,68370,"Seldovia Village CDP, Alaska",2024,213,56.808,0.0,2.347,4.225,2.817,17.84,acs5_2024_place_demographics
1600000US0268560,place,02,68560,"Seward city, Alaska",2024,2794,84.109,2.684,0.465,2.004,6.729,23.085,acs5_2024_place_demographics
1600000US0268670,place,02,68670,"Shageluk city, Alaska",2024,34,23.529,0.0,0.0,0.0,0.0,41.176,acs5_2024_place_demographics
1600000US0268890,place,02,68890,"Shaktoolik city, Alaska",2024,283,0.707,0.0,1.413,0.0,1.413,33.216,acs5_2024_place_demographics
1600000US0269770,place,02,69770,"Shishmaref city, Alaska",2024,466,1.502,0.0,1.073,0.0,1.073,32.618,acs5_2024_place_demographics
1600000US0270100,place,02,70100,"Shungnak city, Alaska",2024,147,0.0,0.0,0.0,0.0,0.0,46.939,acs5_2024_place_demographics
1600000US0270320,place,02,70320,"Silver Springs CDP, Alaska",2024,71,88.732,0.0,0.0,0.0,0.0,16.901,acs5_2024_place_demographics
1600000US0270540,place,02,70540,"Sitka city and borough, Alaska",2024,8368,58.568,0.502,8.604,6.895,9.978,19.168,acs5_2024_place_demographics
1600000US0270760,place,02,70760,"Skagway CDP, Alaska",2024,1174,68.569,0.852,8.518,6.814,16.269,16.44,acs5_2024_place_demographics
1600000US0270870,place,02,70870,"Skwentna CDP, Alaska",2024,97,95.876,0.0,0.0,0.0,8.247,21.649,acs5_2024_place_demographics
1600000US0270930,place,02,70930,"Slana CDP, Alaska",2024,119,70.588,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US0271090,place,02,71090,"Sleetmute CDP, Alaska",2024,48,12.5,0.0,0.0,0.0,0.0,35.417,acs5_2024_place_demographics
1600000US0271640,place,02,71640,"Soldotna city, Alaska",2024,4485,78.082,1.338,1.962,6.02,3.657,25.73,acs5_2024_place_demographics
1600000US0272135,place,02,72135,"South Lakes CDP, Alaska",2024,6180,82.395,0.599,1.65,5.146,2.346,24.612,acs5_2024_place_demographics
1600000US0272190,place,02,72190,"South Naknek CDP, Alaska",2024,73,16.438,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US0272230,place,02,72230,"South Van Horn CDP, Alaska",2024,572,66.084,0.0,0.524,3.322,0.524,18.182,acs5_2024_place_demographics
1600000US0272960,place,02,72960,"Stebbins city, Alaska",2024,596,1.678,0.336,1.174,0.503,1.174,40.268,acs5_2024_place_demographics
1600000US0272985,place,02,72985,"Steele Creek CDP, Alaska",2024,5928,83.839,1.518,1.906,1.316,2.665,21.457,acs5_2024_place_demographics
1600000US0273070,place,02,73070,"Sterling CDP, Alaska",2024,6323,90.463,0.285,0.174,2.957,3.4,18.536,acs5_2024_place_demographics
1600000US0273290,place,02,73290,"Stevens Village CDP, Alaska",2024,0,,,,,,,acs5_2024_place_demographics
1600000US0273400,place,02,73400,"Stony River CDP, Alaska",2024,29,0.0,31.034,0.0,0.0,0.0,55.172,acs5_2024_place_demographics
1600000US0273950,place,02,73950,"Sunrise CDP, Alaska",2024,23,100.0,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US0274340,place,02,74340,"Susitna CDP, Alaska",2024,31,100.0,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US0274350,place,02,74350,"Susitna North CDP, Alaska",2024,1566,89.783,0.0,1.98,10.026,1.341,18.966,acs5_2024_place_demographics
1600000US0274525,place,02,74525,"Sutton-Alpine CDP, Alaska",2024,1598,68.273,2.128,2.315,0.876,1.252,15.081,acs5_2024_place_demographics
1600000US0274610,place,02,74610,"Takotna CDP, Alaska",2024,15,40.0,0.0,0.0,20.0,0.0,0.0,acs5_2024_place_demographics
1600000US0274830,place,02,74830,"Talkeetna CDP, Alaska",2024,944,99.47,0.0,0.0,0.0,3.178,25.847,acs5_2024_place_demographics
1600000US0275050,place,02,75050,"Tanacross CDP, Alaska",2024,155,3.226,0.0,0.0,6.452,0.0,27.742,acs5_2024_place_demographics
1600000US0275077,place,02,75077,"Tanaina CDP, Alaska",2024,9646,78.24,0.114,2.022,4.126,3.203,26.032,acs5_2024_place_demographics
1600000US0275160,place,02,75160,"Tanana city, Alaska",2024,334,8.084,0.0,0.0,0.0,0.0,18.862,acs5_2024_place_demographics
1600000US0275380,place,02,75380,"Tatitlek CDP, Alaska",2024,20,0.0,0.0,0.0,0.0,0.0,30.0,acs5_2024_place_demographics
1600000US0275480,place,02,75480,"Tazlina CDP, Alaska",2024,365,40.822,0.0,1.37,8.493,4.384,26.301,acs5_2024_place_demographics
1600000US0275930,place,02,75930,"Teller city, Alaska",2024,255,2.353,0.0,0.0,0.784,0.0,28.627,acs5_2024_place_demographics
1600000US0276260,place,02,76260,"Tenakee Springs city, Alaska",2024,163,93.252,0.0,0.0,17.178,0.0,9.816,acs5_2024_place_demographics
1600000US0276590,place,02,76590,"Tetlin CDP, Alaska",2024,123,0.0,0.0,0.0,0.0,0.0,30.894,acs5_2024_place_demographics
1600000US0277140,place,02,77140,"Thorne Bay city, Alaska",2024,519,87.669,0.0,2.89,1.734,0.0,23.121,acs5_2024_place_demographics
1600000US0277690,place,02,77690,"Togiak city, Alaska",2024,963,3.842,2.908,0.727,0.935,3.531,35.099,acs5_2024_place_demographics
1600000US0277800,place,02,77800,"Tok CDP, Alaska",2024,1649,68.466,0.0,3.335,4.912,6.125,30.443,acs5_2024_place_demographics
1600000US0278240,place,02,78240,"Toksook Bay city, Alaska",2024,833,1.681,0.0,0.0,0.0,0.0,43.097,acs5_2024_place_demographics
1600000US0278297,place,02,78297,"Tolsona CDP, Alaska",2024,76,100.0,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US0278350,place,02,78350,"Tonsina CDP, Alaska",2024,47,100.0,0.0,0.0,0.0,0.0,40.426,acs5_2024_place_demographics
1600000US0278680,place,02,78680,"Trapper Creek CDP, Alaska",2024,491,89.613,0.0,3.259,0.0,3.259,9.165,acs5_2024_place_demographics
1600000US0278790,place,02,78790,"Tuluksak CDP, Alaska",2024,118,8.475,0.0,0.0,0.0,0.0,45.763,acs5_2024_place_demographics
1600000US0279120,place,02,79120,"Tuntutuliak CDP, Alaska",2024,514,0.0,0.0,0.0,0.0,0.0,17.51,acs5_2024_place_demographics
1600000US0279230,place,02,79230,"Tununak CDP, Alaska",2024,384,0.0,0.0,1.562,0.0,1.562,39.062,acs5_2024_place_demographics
1600000US0279780,place,02,79780,"Twin Hills CDP, Alaska",2024,87,0.0,0.0,0.0,0.0,0.0,40.23,acs5_2024_place_demographics
1600000US0279830,place,02,79830,"Two Rivers CDP, Alaska",2024,451,94.235,0.0,0.0,0.0,0.0,21.951,acs5_2024_place_demographics
1600000US0279890,place,02,79890,"Tyonek CDP, Alaska",2024,291,4.467,0.0,0.0,17.182,2.749,23.368,acs5_2024_place_demographics
1600000US0280100,place,02,80100,"Ugashik CDP, Alaska",2024,4,50.0,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US0280660,place,02,80660,"Unalakleet city, Alaska",2024,519,14.258,0.0,2.119,0.0,1.156,28.709,acs5_2024_place_demographics
1600000US0280770,place,02,80770,"Unalaska city, Alaska",2024,4556,22.41,8.011,45.457,15.035,49.276,8.758,acs5_2024_place_demographics
1600000US0281320,place,02,81320,"Upper Kalskag city, Alaska",2024,239,4.184,0.0,0.0,0.0,0.0,42.259,acs5_2024_place_demographics
1600000US0281920,place,02,81920,"Utqiaġvik city, Alaska",2024,4778,20.322,2.177,8.414,7.786,8.497,30.368,acs5_2024_place_demographics
1600000US0282200,place,02,82200,"Valdez city, Alaska",2024,3847,74.656,2.625,0.39,4.367,2.885,21.809,acs5_2024_place_demographics
1600000US0282420,place,02,82420,"Venetie CDP, Alaska",2024,76,0.0,0.0,0.0,0.0,0.0,38.158,acs5_2024_place_demographics
1600000US0282750,place,02,82750,"Wainwright city, Alaska",2024,718,2.646,0.0,0.0,3.76,0.0,37.326,acs5_2024_place_demographics
1600000US0282860,place,02,82860,"Wales city, Alaska",2024,238,10.084,0.0,0.0,0.0,0.0,39.916,acs5_2024_place_demographics
1600000US0283080,place,02,83080,"Wasilla city, Alaska",2024,9720,71.965,2.49,1.903,5.082,2.953,23.333,acs5_2024_place_demographics
1600000US0284000,place,02,84000,"Whale Pass city, Alaska",2024,54,100.0,0.0,0.0,0.0,0.0,9.259,acs5_2024_place_demographics
1600000US0284070,place,02,84070,"White Mountain city, Alaska",2024,222,1.351,0.0,0.0,0.0,0.0,33.784,acs5_2024_place_demographics
1600000US0284120,place,02,84120,"Whitestone CDP, Alaska",2024,18,100.0,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US0284200,place,02,84200,"Whitestone Logging Camp CDP, Alaska",2024,0,,,,,,,acs5_2024_place_demographics
1600000US0284510,place,02,84510,"Whittier city, Alaska",2024,411,37.47,0.0,21.898,18.005,18.735,25.791,acs5_2024_place_demographics
1600000US0285280,place,02,85280,"Willow CDP, Alaska",2024,1815,89.752,0.0,0.937,2.149,1.928,25.069,acs5_2024_place_demographics
1600000US0285290,place,02,85290,"Willow Creek CDP, Alaska",2024,144,83.333,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US0285610,place,02,85610,"Wiseman CDP, Alaska",2024,0,,,,,,,acs5_2024_place_demographics
1600000US0285680,place,02,85680,"Womens Bay CDP, Alaska",2024,788,81.472,0.0,0.0,0.0,4.061,18.274,acs5_2024_place_demographics
1600000US0286380,place,02,86380,"Wrangell city and borough, Alaska",2024,2088,56.801,0.096,4.262,3.784,5.46,19.684,acs5_2024_place_demographics
1600000US0286490,place,02,86490,"Yakutat CDP, Alaska",2024,527,25.237,4.744,17.647,8.729,18.406,12.144,acs5_2024_place_demographics
1600000US0400730,place,04,00730,"Aguila CDP, Arizona",2024,284,26.056,0.0,0.0,75.352,20.423,53.169,acs5_2024_place_demographics
