census_geoid,geography_name,state_fips,place_fips,nces_school_count,nces_district_count,match_method,confidence,validation_status,notes
1600000US1357736,"Oglethorpe city, Georgia",13,57736,1,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1358184,"Omega city, Georgia",13,58184,1,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1358744,"Oxford city, Georgia",13,58744,1,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1358884,"Palmetto city, Georgia",13,58884,2,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1359500,"Patterson city, Georgia",13,59500,1,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1359724,"Peachtree City city, Georgia",13,59724,8,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1359735,"Peachtree Corners city, Georgia",13,59735,5,2,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1359808,"Pearson city, Georgia",13,59808,3,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1359976,"Pelham city, Georgia",13,59976,4,2,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1360004,"Pembroke city, Georgia",13,60004,3,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1360340,"Perry city, Georgia",13,60340,6,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1360984,"Pinehurst city, Georgia",13,60984,2,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1361684,"Plainville city, Georgia",13,61684,1,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1362104,"Pooler city, Georgia",13,62104,3,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1362328,"Port Wentworth city, Georgia",13,62328,1,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1362216,"Portal town, Georgia",13,62216,2,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1362524,"Powder Springs city, Georgia",13,62524,13,2,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1363224,"Quitman city, Georgia",13,63224,5,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1364512,"Reidsville city, Georgia",13,64512,2,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1364680,"Rentz city, Georgia",13,64680,1,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1364736,"Resaca town, Georgia",13,64736,1,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1365044,"Richmond Hill city, Georgia",13,65044,7,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1365296,"Rincon city, Georgia",13,65296,4,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1365324,"Ringgold city, Georgia",13,65324,7,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1365464,"Riverdale city, Georgia",13,65464,11,2,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1365856,"Roberta city, Georgia",13,65856,4,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1366024,"Rochelle city, Georgia",13,66024,3,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1366304,"Rock Spring CDP, Georgia",13,66304,3,2,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1366276,"Rockmart city, Georgia",13,66276,5,2,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1366668,"Rome city, Georgia",13,66668,19,3,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1366696,"Roopville town, Georgia",13,66696,2,2,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1367256,"Rossville city, Georgia",13,67256,7,2,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1367284,"Roswell city, Georgia",13,67284,17,2,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1367452,"Royston city, Georgia",13,67452,1,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1368208,"Sandersville city, Georgia",13,68208,4,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1368516,"Sandy Springs city, Georgia",13,68516,1,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1368740,"Sardis city, Georgia",13,68740,1,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1368880,"Sautee-Nacoochee CDP, Georgia",13,68880,1,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1369000,"Savannah city, Georgia",13,69000,49,2,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1369392,"Scottdale CDP, Georgia",13,69392,1,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1369448,"Screven city, Georgia",13,69448,1,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1369672,"Senoia city, Georgia",13,69672,3,2,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1369980,"Sharpsburg town, Georgia",13,69980,7,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1370120,"Shellman city, Georgia",13,70120,1,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1371492,"Smyrna city, Georgia",13,71492,13,2,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1371604,"Snellville city, Georgia",13,71604,14,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1371660,"Social Circle city, Georgia",13,71660,4,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1371772,"Soperton city, Georgia",13,71772,2,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1372556,"Sparks town, Georgia",13,72556,2,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1372584,"Sparta city, Georgia",13,72584,3,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1372780,"Springfield city, Georgia",13,72780,2,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1373004,"Stapleton city, Georgia",13,73004,1,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1373256,"Statesboro city, Georgia",13,73256,10,2,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1373312,"Statham city, Georgia",13,73312,3,2,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1373704,"Stockbridge city, Georgia",13,73704,16,2,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1373816,"Stone Mountain city, Georgia",13,73816,23,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1374180,"Sugar Hill city, Georgia",13,74180,6,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1374376,"Summerville city, Georgia",13,74376,3,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1374852,"Surrency town, Georgia",13,74852,1,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1374936,"Suwanee city, Georgia",13,74936,16,2,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1374964,"Swainsboro city, Georgia",13,74964,4,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1375160,"Sylvania city, Georgia",13,75160,3,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1375188,"Sylvester city, Georgia",13,75188,5,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1375244,"Talbotton city, Georgia",13,75244,1,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1375300,"Tallapoosa city, Georgia",13,75300,5,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1375412,"Talmo town, Georgia",13,75412,1,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
1600000US1375580,"Tate City CDP, Georgia",13,75580,1,1,nces_school_city_to_census_place_name,low,candidate_only,Mailing-city name match; not a geographic attendance-boundary join.
